1.557779903107027630e+00 1.600148557053662213e+00 1.644009036755062381e+00 1.690214141922113944e+00 1.738290908728627127e+00 1.786743550951768622e+00 1.834098174829572159e+00 1.878617446964024884e+00 1.918238730025314975e+00 1.950704985904976763e+00 1.974854578431688656e+00 1.991569861095642047e+00 2.003691263021946778e+00 2.013527128236289432e+00 2.022231579479669694e+00 2.030071995276137020e+00 2.037008450795457559e+00 2.042855874031884067e+00 2.047769895177845800e+00 2.051913309809364705e+00 2.055721950008202903e+00 2.059552369011907302e+00 2.063695373996746518e+00 2.068310969421067735e+00 2.073366014779794764e+00 2.078727143562378199e+00 2.084267562631862081e+00 2.089578759539305608e+00 2.094225873873922783e+00 2.097721202130661933e+00 2.099720987339124267e+00 2.100009443992505442e+00 2.098492318129742351e+00 2.095248963173425238e+00 2.091135076806936333e+00 2.087152490064397181e+00 2.084020275694435043e+00 2.081669346722392344e+00 2.079536852113684997e+00 2.076927651872281455e+00 2.072877807447205178e+00 2.066623128633502393e+00 2.057778226852899017e+00 2.046315983886977996e+00 2.032551531263149691e+00 2.017383833345289368e+00 2.001788646382658410e+00 1.986923742208190458e+00 1.973256576469636148e+00 1.961218554093486555e+00 1.950598161565642918e+00 1.941346855609027200e+00 1.933111626816240713e+00 1.925749129301925544e+00 1.918727612484500966e+00 1.911592474203999581e+00 1.904533878041097417e+00 1.897481564962905765e+00 1.890558111861236901e+00
1.564034239982407426e+00 1.566792355596172914e+00 1.569152512340162398e+00 1.570552311749411345e+00 1.570796324932426824e+00 1.570796290957424901e+00 1.570796527310917234e+00 1.573366466912114570e+00 1.580270873608243143e+00 1.591816340921506701e+00 1.606871976331542884e+00 1.623334837883627868e+00 1.639442633152927931e+00 1.654520382755803265e+00 1.668935409723427465e+00 1.683499035669433042e+00 1.698816113142276540e+00 1.714979232819793253e+00 1.731496496769600713e+00 1.747438755003341004e+00 1.761906862212096136e+00 1.774418724862232288e+00 1.784986118252620102e+00 1.793903407752728718e+00 1.801468542720858101e+00 1.807931325418045798e+00 1.813459721331721397e+00 1.818120218186204617e+00 1.821871103821804061e+00 1.824574268132684640e+00 1.826083716916266031e+00 1.826306340866507671e+00 1.825213112062168408e+00 1.822895083676284500e+00 1.819755090472974457e+00 1.816546922832019462e+00 1.814240064987757695e+00 1.813685164576350539e+00 1.815134460973482966e+00 1.818006428366636396e+00 1.820956492759094214e+00 1.822280108133038645e+00 1.820651625523816319e+00 1.815584806692091879e+00 1.807407170403168672e+00 1.796808894920092881e+00 1.784698323238238293e+00 1.772170142735266296e+00 1.760425527100305976e+00 1.750614698012777248e+00 1.743583810882713969e+00 1.739706910005866192e+00 1.738853023148131616e+00 1.740480825664471043e+00 1.743861215920012420e+00 1.748343059250655918e+00 1.753420916841506028e+00 1.758753806254433227e+00 1.764154150525998554e+00
1.477599781987986471e+00 1.480804491418782121e+00 1.483885392663696567e+00 1.486548224679816732e+00 1.488859510509163098e+00 1.490494803984324435e+00 1.490984154156831165e+00 1.490122831027976158e+00 1.487261258510045536e+00 1.481856647725004361e+00 1.473532579223594041e+00 1.462098582718385886e+00 1.448370231405826436e+00 1.434596317435988810e+00 1.422837057739797295e+00 1.414225493389009713e+00 1.408910118263892786e+00 1.406490042898894677e+00 1.406576683266336447e+00 1.409287654069094176e+00 1.414191743604808593e+00 1.420368548183897017e+00 1.426931137874797528e+00 1.432819403124198310e+00 1.437738889871139847e+00 1.441529198597513162e+00 1.444977065896978052e+00 1.448713845769436848e+00 1.452964232489492691e+00 1.457594167042798539e+00 1.461925383013038537e+00 1.464804926496692916e+00 1.465328768305742546e+00 1.463478932770141405e+00 1.459976303915930584e+00 1.456339241835096665e+00 1.454212980520797949e+00 1.453634776747429802e+00 1.454183297805348829e+00 1.455560148684544197e+00 1.457123146596844832e+00 1.458569529515854502e+00 1.460125226432777534e+00 1.462251879503587704e+00 1.465169151955172611e+00 1.468669486446553263e+00 1.472926546519561786e+00 1.477707720424915605e+00 1.482739137592676393e+00 1.487515576325401323e+00 1.491561244814672893e+00 1.494683375344063370e+00 1.497030155363264337e+00 1.498417147216946965e+00 1.499149906679232203e+00 1.499746569535584051e+00 1.500296440424880196e+00 1.500603834270814341e+00 1.500744188360708664e+00
1.459194277798242956e+00 1.419991205348726027e+00 1.381320069570218134e+00 1.344021696343537631e+00 1.309050029843068286e+00 1.277603877047969405e+00 1.250943844206016786e+00 1.229407753921012425e+00 1.212883514701722953e+00 1.200524094726588276e+00 1.190931439200918929e+00 1.182114493655290532e+00 1.172456167351092704e+00 1.161458563930757526e+00 1.149669254457401868e+00 1.138495741834181896e+00 1.129729300059348684e+00 1.124596639671830989e+00 1.123052427610266468e+00 1.124641431939099823e+00 1.128039464055275110e+00 1.131880505140574478e+00 1.135060301057321253e+00 1.136933116718725767e+00 1.137511863762896924e+00 1.137059280333367894e+00 1.136069418496485461e+00 1.134671343028012869e+00 1.132768621777219265e+00 1.130512326913364785e+00 1.127970629310073969e+00 1.124841240082612215e+00 1.120993940059702654e+00 1.116554915951865956e+00 1.111981672953304745e+00 1.108112081380419722e+00 1.106149395667798352e+00 1.106709031863187143e+00 1.109933550985423345e+00 1.115649509149811536e+00 1.123105911857804395e+00 1.131038745180971361e+00 1.138216280421030513e+00 1.143857784961383350e+00 1.147526287498004782e+00 1.149789993256713272e+00 1.151133294453233757e+00 1.152508293287891838e+00 1.154397901569274465e+00 1.157307137314268708e+00 1.161138704191698956e+00 1.165706510531712592e+00 1.171162596735145556e+00 1.177086438174101746e+00 1.182884574629735397e+00 1.188344498432769791e+00 1.193681479520573241e+00 1.198823582557668521e+00 1.203933209576525165e+00
1.569983382041003184e+00 1.494785178981487439e+00 1.418789182163928908e+00 1.341075008168055138e+00 1.261210760211054938e+00 1.179456962395289743e+00 1.097022354184310045e+00 1.016082383174901071e+00 9.400109695874532267e-01 8.734198719927356303e-01 8.207915615799677989e-01 7.846223919733850138e-01 7.651468678720245720e-01 7.599788515862625493e-01 7.651354649505635042e-01 7.765480427968896038e-01 7.908216967519575702e-01 8.052117854353576520e-01 8.178778364773376941e-01 8.277720986482302035e-01 8.344038611068219646e-01 8.374962984292458890e-01 8.373089347801402349e-01 8.343533162007955584e-01 8.293144401521126419e-01 8.229932606528702621e-01 8.158322372855788540e-01 8.082400099768155544e-01 8.008789791634619570e-01 7.943052421278373743e-01 7.892204213185166628e-01 7.859533364146079615e-01 7.850104512403016654e-01 7.861387851752936751e-01 7.890582955700815582e-01 7.931250373448458513e-01 7.977243493250447681e-01 8.024931138264179697e-01 8.071035254930841729e-01 8.111217200345236522e-01 8.141668428005593983e-01 8.159546105501975788e-01 8.163662002539401330e-01 8.153070289833527218e-01 8.129870029802260811e-01 8.097177247189705218e-01 8.056974900639330972e-01 8.014982578557469095e-01 7.978269396695795157e-01 7.956289205365234540e-01 7.954087135113427909e-01 7.974223986838957501e-01 8.013798704323883415e-01 8.072812694461715122e-01 8.146270113206091068e-01 8.230982601686749334e-01 8.320742261944206186e-01 8.414732092397941843e-01 8.508793832243097821e-01
1.556167423409662520e+00 1.447321665370240096e+00 1.338267859764500578e+00 1.228998858255715865e+00 1.120162822479750409e+00 1.013344999535096935e+00 9.117115955910233271e-01 8.195556034314326332e-01 7.401719091009311136e-01 6.752625791081995343e-01 6.246625806863678187e-01 5.872148233728583522e-01 5.612643968995760790e-01 5.453855356912590269e-01 5.378323151302831784e-01 5.366232120870617628e-01 5.395945185448374204e-01 5.450369700722919042e-01 5.512943915619982205e-01 5.571316553702984065e-01 5.614234301269583893e-01 5.636377489132398111e-01 5.632857625735526730e-01 5.603731572693878560e-01 5.550467551847065861e-01 5.478835686115860470e-01 5.395516023017399299e-01 5.306704379541353767e-01 5.218559112091391006e-01 5.135195125816034434e-01 5.061931159980994632e-01 5.004068664934686606e-01 4.963436746453280257e-01 4.937426924097497727e-01 4.921440515434330476e-01 4.907686453304307417e-01 4.890568152192093510e-01 4.863328638937606807e-01 4.824707253649110350e-01 4.780257152471120707e-01 4.739627341756102452e-01 4.710250344726433225e-01 4.696900932447095611e-01 4.703378153349437873e-01 4.726359642311743214e-01 4.762610282747404278e-01 4.806754279590271794e-01 4.854756614432465534e-01 4.907918737571789758e-01 4.964971850171875922e-01 5.031807671991854747e-01 5.108513851693935459e-01 5.194805964322140035e-01 5.290037363534815240e-01 5.393895039257330382e-01 5.504409684017480542e-01 5.617056031328280241e-01 5.731382599478318518e-01 5.846158982219761269e-01
1.598451022676488975e+00 1.505743589041950825e+00 1.408698251286593983e+00 1.304504250411868016e+00 1.192346939893627278e+00 1.074347564998179294e+00 9.555801978063056534e-01 8.409819992383134046e-01 7.343336078658704302e-01 6.379750833645613239e-01 5.533974975213415970e-01 4.812437959519814679e-01 4.212432296692747991e-01 3.725734955181387309e-01 3.340642814325421317e-01 3.043330095454948592e-01 2.821117224381368138e-01 2.658464647095456490e-01 2.542926143297967179e-01 2.463354709680742327e-01 2.409870189391910278e-01 2.374032517942762932e-01 2.350519523211116735e-01 2.336477443031869106e-01 2.331934240145306647e-01 2.336222150709437173e-01 2.349031377834490120e-01 2.367572361013073612e-01 2.387723092289172622e-01 2.407351764594671539e-01 2.420699552410338351e-01 2.425459700426918219e-01 2.418263931609896111e-01 2.398473848321365787e-01 2.363661342505060381e-01 2.316664113016172477e-01 2.259244828622237466e-01 2.197293295159765680e-01 2.134501188130776550e-01 2.077196131128564160e-01 2.030736250185299629e-01 1.998688475788903685e-01 1.982337249296730886e-01 1.982878420483706883e-01 1.998239148533047793e-01 2.025001604711678116e-01 2.057817086829706876e-01 2.092077097783987816e-01 2.123495769890736407e-01 2.148985651700277277e-01 2.166246520345419535e-01 2.173682048623208074e-01 2.169571365568482846e-01 2.156286362118052247e-01 2.136762276357591361e-01 2.113658206936797068e-01 2.087595097011835099e-01 2.059168023900242728e-01 2.030452030838218180e-01
1.607862699465609557e+00 1.482141209554391548e+00 1.353673030871405114e+00 1.220606050605799409e+00 1.083457550809007186e+00 9.463395107111509663e-01 8.160471714892429951e-01 6.981884549618684321e-01 5.961063431934187085e-01 5.107921743849915819e-01 4.411626445589927892e-01 3.848972243593724585e-01 3.394132795271294079e-01 3.021238066582604409e-01 2.706678411658409722e-01 2.431679771837526316e-01 2.180745677998199850e-01 1.938841715929817966e-01 1.693970599732222693e-01 1.440813888463224335e-01 1.180487758821234245e-01 9.217724951685495050e-02 6.773128213259393959e-02 4.623292155123415181e-02 2.867029420980893306e-02 1.509286085433822304e-02 5.276431545702137821e-03 6.281835303891245559e+00 6.277596826816450815e+00 6.274914219527615522e+00 6.273129150559356049e+00 6.271559361374983155e+00 6.269722829475075088e+00 6.267576291723375270e+00 6.265076579429864623e+00 6.262443550067089859e+00 6.259900227430414965e+00 6.257684053420847547e+00 6.255893588418364182e+00 6.254389861699921838e+00 6.253080748300460456e+00 6.251883485828233056e+00 6.250884660354176781e+00 6.250152152978835751e+00 6.249721071169672015e+00 6.249811477763427270e+00 6.250428213239323405e+00 6.251343793909538427e+00 6.252378074923960583e+00 6.253464607295070365e+00 6.254536383569346825e+00 6.255610533572684595e+00 6.256630362984648031e+00 6.257636927094374357e+00 6.258617989054388708e+00 6.259716486118016121e+00 6.260660970881128939e+00 6.261620664325234564e+00 6.262454238877836588e+00
1.527910002611374773e+00 1.424817630796543222e+00 1.317302158454860317e+00 1.204011455989357327e+00 1.084645302666658040e+00 9.625315347270068100e-01 8.446204552907383700e-01 7.376066321736882703e-01 6.454686924702547346e-01 5.694467844337314233e-01 5.080804915021628343e-01 4.585617660773702586e-01 4.177878339479655367e-01 3.829824061589044426e-01 3.519403178791726816e-01 3.230628662127252859e-01 2.948764891008416322e-01 2.659839198149970274e-01 2.355445281570470450e-01 2.031866229860589124e-01 1.693767340506919794e-01 1.353343566234372353e-01 1.027726084079189639e-01 7.394420994214952192e-02 5.010617588278254431e-02 3.125075523481068984e-02 1.694991113808619332e-02 6.275990520886232105e-03 6.281198807917867555e+00 6.273825122786101716e+00 6.265714895784340932e+00 6.255688425271184627e+00 6.242497908813187557e+00 6.224941386743378935e+00 6.202660193277851342e+00 6.176069103292046059e+00 6.146200692285148648e+00 6.114299435772178271e+00 6.081824631922597035e+00 6.050322831312385574e+00 6.021412986657750821e+00 5.996772290412972772e+00 5.977519161748139354e+00 5.964154464813831602e+00 5.956487163522329986e+00 5.953859580274462715e+00 5.955630341069193534e+00 5.961185059458260049e+00 5.969691301629209690e+00 5.980262062008963930e+00 5.992026526823496013e+00 6.004475616490720036e+00 6.017311819983468091e+00 6.030200252453280285e+00 6.042919401011872971e+00 6.055310817767233011e+00 6.067331971986628325e+00 6.079188455048010198e+00 6.091075595646356255e+00
1.503632081412479948e+00 1.386961595361284827e+00 1.265527056531820627e+00 1.141746992312081987e+00 1.022712775551772202e+00 9.151820577848873706e-01 8.230323472418183961e-01 7.472991437191194297e-01 6.854906200982634479e-01 6.337940488922496618e-01 5.887421522520233097e-01 5.478054589559562260e-01 5.093037435242634414e-01 4.723678659854129713e-01 4.363189814633032237e-01 4.003870480014540822e-01 3.637798346960653961e-01 3.253869234781781028e-01 2.846913430834244751e-01 2.419544232734257838e-01 1.986398145815675698e-01 1.568561388114706745e-01 1.189720090632785665e-01 8.644038073004893519e-02 5.996667782826899801e-02 3.986252661847421858e-02 2.537486154977624392e-02 1.553260866839541524e-02 8.719237768512761583e-03 3.548413962889002300e-03 6.281623251233230398e+00 6.274715043846352813e+00 6.264503269405854446e+00 6.249743054786972785e+00 6.229637468793167265e+00 6.203775942638947605e+00 6.172197681395709346e+00 6.136077986274871776e+00 6.097845082083553692e+00 6.060367947837672631e+00 6.025466456433193230e+00 5.994425265892641796e+00 5.968694705200648265e+00 5.948979341158358025e+00 5.934861103495165935e+00 5.925451412137602070e+00 5.919731707796742626e+00 5.916905790003455401e+00 5.916307320089954302e+00 5.917331903800359783e+00 5.919736428143447249e+00 5.923100438339782059e+00 5.927642048454939250e+00 5.933053499301726319e+00 5.939251903878044914e+00 5.945942524295054099e+00 5.952841778498214609e+00 5.959776288137403455e+00 5.966734887201429416e+00
